vintage_year,monthly_reporting_period,beginning_active_upb,voluntary_payoff_balance,voluntary_payoff_events,smm,cpr,credit_event_balance,credit_events,mdr,cdr
2021,202312,11984330883.68,30576615.71,135.0,0.00255138,0.0301906,0.0,0.0,0.0,0.0
2021,202401,11917749755.4,22638908.08,107.0,0.0018996,0.02255849,143462.27,1.0,1.204e-05,0.00014444
2021,202402,11860299144.83,24785522.6,105.0,0.00208979,0.02479123,0.0,0.0,0.0,0.0
2021,202403,11801238117.44,35779172.89,158.0,0.00303182,0.03578121,0.0,0.0,0.0,0.0
2021,202404,11730654227.11,36921573.95,162.0,0.00314744,0.03712231,0.0,0.0,0.0,0.0
2021,202405,11657961930.8,47727139.47,208.0,0.00409395,0.0480362,0.0,0.0,0.0,0.0
2021,202406,11573380491.56,40580243.69,158.0,0.00350634,0.04127409,0.0,0.0,0.0,0.0
2021,202407,11500188609.83,48193245.1,197.0,0.00419065,0.04914476,0.0,0.0,0.0,0.0
2021,202408,11417174738.73,45644026.62,197.0,0.00399784,0.04693314,343390.47,1.0,3.008e-05,0.00036086
2021,202409,11335903175.4,35669386.43,153.0,0.00314659,0.03711236,633150.62,1.0,5.585e-05,0.00067004
2021,202410,11266763940.24,43272497.33,178.0,0.00384072,0.04512743,0.0,0.0,0.0,0.0
2021,202411,11188980253.65,32787864.09,152.0,0.00293037,0.03460321,0.0,0.0,0.0,0.0
2021,202412,11122079156.18,35710726.8,147.0,0.0032108,0.03785637,0.0,0.0,0.0,0.0
2021,202501,11051052822.99,24118249.46,112.0,0.00218244,0.02587718,0.0,0.0,0.0,0.0
2021,202502,10991853066.59,26749512.61,120.0,0.00243358,0.0288152,0.0,0.0,0.0,0.0
2021,202503,10931736227.17,37033460.4,158.0,0.0033877,0.03990346,69721.41,1.0,6.38e-06,7.653e-05
2021,202504,10859963861.66,37238847.3,167.0,0.003429,0.0403808,0.0,0.0,0.0,0.0
2021,202505,10789252520.36,44631225.26,186.0,0.00413664,0.0485257,426229.37,2.0,3.95e-05,0.00047396
2021,202506,10709300385.82,48623407.7,200.0,0.0045403,0.05314341,0.0,0.0,0.0,0.0
2021,202507,10628117540.08,49637867.87,207.0,0.00467043,0.05462767,0.0,0.0,0.0,0.0
2021,202508,10544364850.82,37910054.18,157.0,0.00359529,0.0423005,89351.93,1.0,8.47e-06,0.00010168
2021,202509,10472351516.68,37239202.54,173.0,0.00355595,0.04184671,0.0,0.0,0.0,0.0
2021,202510,10400580494.24,44289753.7,191.0,0.00425839,0.0499207,416097.62,2.0,4.001e-05,0.00047998
2021,202511,10320099914.34,29042495.3,140.0,0.00281417,0.0332522,683511.19,2.0,6.623e-05,0.00079448
2021,202512,10258196301.14,32583798.98,163.0,0.00317637,0.03745751,340965.94,1.0,3.324e-05,0.00039879
2021,202601,10189311855.54,24972459.43,114.0,0.00245085,0.02901696,216158.28,2.0,2.121e-05,0.00025454
2021,202602,10130005786.44,23178987.82,114.0,0.00228815,0.02711489,0.0,0.0,0.0,0.0
2021,202603,10074275789.3,38006061.26,177.0,0.00377258,0.04434339,0.0,0.0,0.0,0.0
2022,202201,0.0,0.0,,,,0.0,,,
2022,202202,6306000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,202203,1176288000.0,1984000.0,7.0,0.00168666,0.02005323,0.0,0.0,0.0,0.0
2022,202204,2299736000.0,3882000.0,15.0,0.00168802,0.02006923,0.0,0.0,0.0,0.0
2022,202205,3517454000.0,8522000.0,40.0,0.00242278,0.028689,0.0,0.0,0.0,0.0
2022,202206,4785451000.0,9476000.0,40.0,0.00198017,0.02350493,0.0,0.0,0.0,0.0
2022,202207,5921016000.0,16695000.0,65.0,0.00281962,0.03331559,0.0,0.0,0.0,0.0
2022,202208,7203568000.01,17887000.01,77.0,0.00248308,0.02939332,0.0,0.0,0.0,0.0
2022,202209,8559940774.33,21812000.0,93.0,0.00254815,0.03015286,0.0,0.0,0.0,0.0
2022,202210,9823848433.6,24058046.36,105.0,0.00244894,0.02899471,0.0,0.0,0.0,0.0
2022,202211,10839926560.16,19082264.28,80.0,0.00176037,0.02092109,0.0,0.0,0.0,0.0
2022,202212,12134806002.62,18943661.53,79.0,0.0015611,0.01857321,0.0,0.0,0.0,0.0
2022,202301,13275044269.63,23152643.38,101.0,0.00174407,0.02072928,0.0,0.0,0.0,0.0
2022,202302,14395987056.94,29395261.92,119.0,0.00204191,0.02422957,0.0,0.0,0.0,0.0
2022,202303,14399879716.58,51933062.44,181.0,0.00360649,0.0424297,0.0,0.0,0.0,0.0
2022,202304,14316141236.07,44996282.48,176.0,0.00314305,0.03707133,0.0,0.0,0.0,0.0
2022,202305,14231672769.81,51082086.33,198.0,0.00358932,0.04223169,0.0,0.0,0.0,0.0
2022,202306,14140505516.53,67524155.53,260.0,0.00477523,0.05582147,0.0,0.0,0.0,0.0
2022,202307,14035654529.54,52709725.65,198.0,0.00375542,0.04414574,0.0,0.0,0.0,0.0
2022,202308,13949689143.24,62302584.81,242.0,0.00446623,0.0522977,31906.19,1.0,2.29e-06,2.745e-05
2022,202309,13853665282.11,47494390.83,199.0,0.00342829,0.04037257,0.0,0.0,0.0,0.0
2022,202310,13777298100.67,49681899.75,210.0,0.00360607,0.04242482,0.0,0.0,0.0,0.0
2022,202311,13696544616.81,37752900.88,163.0,0.00275638,0.03257971,0.0,0.0,0.0,0.0
2022,202312,13628638775.2,34520884.36,150.0,0.00253297,0.0299757,0.0,0.0,0.0,0.0
2022,202401,13562662192.54,34519682.74,164.0,0.0025452,0.03011845,88728.24,1.0,6.54e-06,7.85e-05
2022,202402,13498813587.29,42757756.03,174.0,0.00316752,0.03735499,0.0,0.0,0.0,0.0
2022,202403,13426055064.9,52751797.97,216.0,0.00392906,0.04614309,201559.41,1.0,1.501e-05,0.00018014
2022,202404,13340999567.29,60789906.54,246.0,0.00455662,0.05332973,707181.33,4.0,5.301e-05,0.00063591
2022,202405,13248586120.32,67947339.6,265.0,0.00512865,0.05983712,0.0,0.0,0.0,0.0
2022,202406,13149151216.19,57854193.38,238.0,0.00439984,0.05153899,166502.7,1.0,1.266e-05,0.00015194
2022,202407,13061576249.36,65964580.53,269.0,0.00505028,0.05894799,0.0,0.0,0.0,0.0
2022,202408,12967280134.04,68812612.7,260.0,0.00530663,0.06185351,232383.7,1.0,1.792e-05,0.00021503
2022,202409,12869505879.0,59268572.51,225.0,0.00460535,0.05388565,0.0,0.0,0.0,0.0
2022,202410,12782628167.96,80181497.47,288.0,0.00627269,0.07272897,476050.95,2.0,3.724e-05,0.00044681
2022,202411,12673930940.55,63671498.93,262.0,0.00502382,0.05864762,186255.77,2.0,1.47e-05,0.00017634
2022,202412,12580790456.65,62472924.02,233.0,0.00496574,0.05798804,598954.89,2.0,4.761e-05,0.00057115
2022,202501,12488462525.67,43814536.12,192.0,0.0035084,0.04129785,701405.14,5.0,5.616e-05,0.00067376
2022,202502,12415399095.13,47852676.11,197.0,0.0038543,0.04528362,149437.56,1.0,1.204e-05,0.00014443
2022,202503,12340150365.7,59882099.02,244.0,0.00485262,0.05670218,0.0,0.0,0.0,0.0
2022,202504,12250983744.04,79323116.79,294.0,0.00647484,0.07498994,188043.14,1.0,1.535e-05,0.00018418
2022,202505,12144619107.03,66970337.4,259.0,0.0055144,0.06420232,0.0,0.0,0.0,0.0
2022,202506,12047941932.13,73507826.14,292.0,0.00610128,0.07080772,1334883.57,5.0,0.0001108,0.00132876
2022,202507,11945744561.32,79226883.64,304.0,0.00663223,0.07674685,717399.97,3.0,6.005e-05,0.00072042
2022,202508,11835366744.51,81254833.21,323.0,0.00686543,0.07934437,424802.73,2.0,3.589e-05,0.00043063
2022,202509,11725506137.91,61439470.18,253.0,0.00523981,0.06109697,708846.23,3.0,6.045e-05,0.0007252
2022,202510,11635565476.6,87461527.45,332.0,0.00751674,0.08656367,0.0,0.0,0.0,0.0
2022,202511,11519039518.67,63613421.09,237.0,0.00552246,0.06429326,399271.59,1.0,3.466e-05,0.00041586
2022,202512,11429124315.78,73736774.62,278.0,0.00645166,0.07473092,390964.52,3.0,3.421e-05,0.00041042
2022,202601,11325760638.68,52826281.91,221.0,0.00466426,0.05455735,352553.48,3.0,3.113e-05,0.00037348
2022,202602,11244717800.45,65173105.04,254.0,0.00579589,0.06737582,348581.79,3.0,3.1e-05,0.00037193
2022,202603,11152971880.3,87313616.11,337.0,0.00782873,0.09000342,1642540.22,5.0,0.00014727,0.00176585
