loan_sequence_number,vintage_year,ead,pd_12m,lgd,expected_loss_12m
F22Q20404607,2022,255335.0,4.679660382338407e-05,0.4510108180396898,5.389042950306824
F22Q20404658,2022,431611.0,7.795164694840794e-05,0.4510108180396898,15.174163489918323
F22Q20404694,2022,486260.0,8.266273422810837e-05,0.4510108180396898,18.128641934129938
F22Q20404708,2022,661329.0,7.159606352948068e-05,0.4510108180396898,21.35470966567412
F22Q20404713,2022,389060.0,0.0001624107848146,0.4510108180396898,28.498264078240663
F22Q20404721,2022,412239.0,0.0001343876787654,0.4510108180396898,24.985928197955833
F22Q20404726,2022,310558.0,5.040620391502196e-05,0.4510108180396898,7.060145839956925
F22Q20404820,2022,182257.0,8.431285788440162e-06,0.4510108180396898,0.6930506687867338
F22Q20404834,2022,337841.0,9.92763101022146e-06,0.4510108180396898,1.5126725987249507
F22Q20404841,2022,117612.0,2.076742439836676e-05,0.4510108180396898,1.101593164615411
F22Q20404862,2022,176112.0,1.3651539463444544e-05,0.4510108180396898,1.0843201717418867
F22Q20404905,2022,157531.0,1.0794524434978082e-05,0.4510108180396898,0.7669313709497682
F22Q20404939,2022,126008.0,6.217172104474677e-06,0.4510108180396898,0.3533279285633295
F22Q20404952,2022,189776.0,1.4329409395550588e-05,0.4510108180396898,1.2264688951890617
F22Q20404994,2022,118610.0,1.6539020346122669e-06,0.4510108180396898,0.08847448563423099
F22Q20405005,2022,176967.0,1.957128009763214e-06,0.4510108180396898,0.15620627649557559
F22Q20405030,2022,113090.0,1.8852319258625915e-06,0.4510108180396898,0.09615590261717147
F22Q20405129,2022,361796.0,1.1303520209004867e-05,0.4510108180396898,1.844439588402482
F22Q20405154,2022,189786.0,3.299093328173537e-05,0.4510108180396898,2.8238767200740167
F22Q20405155,2022,249811.0,7.555908093258776e-06,0.4510108180396898,0.8513049990444955
F22Q20405159,2022,244840.0,8.733139676242886e-06,0.4510108180396898,0.9643612165369981
F22Q20405171,2022,262555.0,2.663222229125519e-05,0.4510108180396898,3.153658473090788
F22Q20405262,2022,339990.0,1.5980885066079673e-05,0.4510108180396898,2.450495620340824
F22Q20405282,2022,435742.0,2.175634908608857e-05,0.4510108180396898,4.275652490318895
F22Q20405295,2022,368678.0,3.756649623810937e-05,0.4510108180396898,6.246473084941426
F22Q20405561,2022,315693.0,2.4528862238663884e-05,0.4510108180396898,3.4924429085915594
F22Q20405570,2022,260188.0,1.4776582362052028e-05,0.4510108180396898,1.7339965166421842
F22Q20405604,2022,215695.0,1.5060299454782378e-05,0.4510108180396898,1.465077653854212
F22Q20405635,2022,317020.0,2.887724987936165e-05,0.4510108180396898,4.128853291834112
F22Q20405657,2022,284886.0,3.191755283160746e-05,0.4510108180396898,4.10098001111255
F22Q20405695,2022,547606.0,2.8426886068455792e-05,0.4510108180396898,7.020765152493127
F22Q20405740,2022,252562.0,3.0224133158780627e-05,0.4510108180396898,3.4427764301550163
F22Q20405766,2022,247297.0,2.2333513974864667e-05,0.4510108180396898,2.4909377116066547
F22Q20405775,2022,590742.0,4.165016635810522e-05,0.4510108180396898,11.096896833684028
F22Q20405793,2022,272019.0,1.3233345525256603e-05,0.4510108180396898,1.6235133007412392
F22Q20405795,2022,401844.0,4.4973681686327786e-05,0.4510108180396898,8.15084977673119
F22Q20405849,2022,222893.0,1.4643496124860156e-05,0.4510108180396898,1.4720689939274412
F22Q20405871,2022,296779.0,4.5993179795549446e-05,0.4510108180396898,6.156211932036387
F22Q20405872,2022,412042.0,7.743684789302045e-05,0.4510108180396898,14.390507563191042
F22Q20405884,2022,345121.0,2.309758288999516e-05,0.4510108180396898,3.5952151035451383
F22Q20405916,2022,98713.6,3.5127205033675026e-05,0.4510108180396898,1.5638948348404733
F22Q20405961,2022,231525.0,3.889133154975325e-05,0.4510108180396898,4.061043716255395
F22Q20405985,2022,64085.1,1.7291840138507963e-06,0.4510108180396898,0.049978732431475166
F22Q20406033,2022,337087.0,1.1629286621916248e-05,0.4510108180396898,1.7679990917198871
F22Q20406038,2022,108061.0,6.42204241057632e-05,0.4510108180396898,3.129890259632634
F22Q20406064,2022,367641.0,3.588611350317357e-05,0.4510108180396898,5.9502789257767486
F22Q20406147,2022,527599.0,9.3543930135827e-05,0.4510108180396898,22.25904539218752
F22Q20406160,2022,354807.0,8.458466909781516e-05,0.4510108180396898,13.53539060525978
F22Q20406260,2022,437674.0,0.0001636449388401,0.4510108180396898,32.30280868973449
F22Q20406293,2022,374932.0,7.100221758173221e-05,0.4510108180396898,12.006360539573485
F22Q20406301,2022,407425.0,5.307122732356754e-05,0.4510108180396898,9.75200161487709
F22Q20406407,2022,487896.0,2.6965753385764124e-05,0.4510108180396898,5.933716256826835
F22Q20406424,2022,112040.0,3.9773179936574186e-05,0.4510108180396898,2.009788580330989
F22Q20406465,2022,100318.0,6.638715989168973e-06,0.4510108180396898,0.30036540710865134
F22Q20406474,2022,207539.0,2.7372749193573344e-05,0.4510108180396898,2.5621532170353962
F22Q20406490,2022,207986.0,3.338270384410904e-05,0.4510108180396898,3.131429014926562
F22Q20406677,2022,313226.0,0.0019122022228807,0.4510108180396898,270.1335849928734
F22Q20406704,2022,239408.0,3.982778641944226e-05,0.4510108180396898,4.300429052678273
F22Q20406706,2022,286171.0,2.3578324618655768e-05,0.4510108180396898,3.0431651572299736
F22Q20406782,2022,327729.0,5.980425073890367e-05,0.4510108180396898,8.839625897088194
F22Q20406836,2022,187499.0,7.559890064083886e-05,0.4510108180396898,6.392951283001597
F22Q20406873,2022,457986.0,5.5190039563597216e-05,0.4510108180396898,11.39986916191066
F22Q20406965,2022,224122.0,1.7753490245759686e-05,0.4510108180396898,1.794548475542513
F22Q20406998,2022,164947.0,3.685627617491871e-05,0.4510108180396898,2.741844582444045
F22Q20407074,2022,369342.0,1.9750032438904477e-05,0.4510108180396898,3.289905845322296
F22Q20407147,2022,197243.0,3.782566141825707e-05,0.4510108180396898,3.36492267947796
F22Q20407172,2022,243304.0,0.0001225949329099,0.4510108180396898,13.452677416806898
F22Q20407230,2022,82598.7,1.1380833367584037e-05,0.4510108180396898,0.4239691299387681
F22Q20407303,2022,130025.0,1.897909857298832e-05,0.4510108180396898,1.1129852349670448
F22Q20407351,2022,162923.0,2.975667728986641e-05,0.4510108180396898,2.186521703844019
F22Q20407364,2022,95877.1,1.0393895910436562e-05,0.4510108180396898,0.4494487860875924
F22Q20407371,2022,152190.0,1.0638694343394887e-05,0.4510108180396898,0.7302329198660407
F22Q20407403,2022,134871.0,1.6457498199747944e-05,0.4510108180396898,1.0010813092492825
F22Q20407652,2022,275196.0,5.760434560732313e-06,0.4510108180396898,0.714964245049981
F22Q20407685,2022,263708.0,1.2108300314557434e-05,0.4510108180396898,1.440102644970296
F22Q20407723,2022,428845.0,8.767392751330908e-06,0.4510108180396898,1.6957341717785246
F22Q20407740,2022,584054.0,2.322841542644952e-05,0.4510108180396898,6.118705438056003
F22Q20407755,2022,295009.0,8.849913048084102e-06,0.4510108180396898,1.1775008470606885
F22Q20407771,2022,509091.0,0.0001200676770535,0.4510108180396898,27.568204830977955
F22Q20407838,2022,364531.0,1.2768266661743556e-05,0.4510108180396898,2.099197837324702
F22Q20407887,2022,295134.0,9.863768982758437e-06,0.4510108180396898,1.3129527440845725
F22Q20407957,2022,373903.0,3.360395055382802e-05,0.4510108180396898,5.666778608226898
F22Q20407981,2022,215299.0,2.145191669665534e-05,0.4510108180396898,2.0830278359465937
F22Q20408034,2022,261986.0,2.399168907708847e-05,0.4510108180396898,2.8348224778461937
F22Q20408071,2022,594640.0,1.263327755242502e-05,0.4510108180396898,3.388106993704148
F22Q20408085,2022,493565.0,4.771431349500424e-05,0.4510108180396898,10.621356694293242
F22Q20408094,2022,332768.0,5.172360258318757e-05,0.4510108180396898,7.762780062429462
F22Q20408140,2022,314667.0,7.46897161158705e-05,0.4510108180396898,10.599831644141648
F22Q20408196,2022,327136.0,8.066269345054516e-05,0.4510108180396898,11.901125031842483
F22Q20408217,2022,366720.0,5.810412332030237e-05,0.4510108180396898,9.610113301098625
F22Q20408230,2022,421442.0,1.3899507862114905e-05,0.4510108180396898,2.6419475832904586
F22Q20408235,2022,349580.0,1.2569770082492146e-05,0.4510108180396898,1.981804777655721
F22Q20408273,2022,341208.0,2.4311330300415767e-05,0.4510108180396898,3.7412341335274677
F22Q20408322,2022,293294.0,5.7753108443356184e-05,0.4510108180396898,7.639509967573197
F22Q20408334,2022,252705.0,9.712522060179668e-05,0.4510108180396898,11.069622539630327
F22Q20408364,2022,237253.0,4.626487583301983e-05,0.4510108180396898,4.950511488293799
F22Q20408405,2022,392956.0,1.981384919687942e-05,0.4510108180396898,3.511557116121526
F22Q20408447,2022,191140.0,2.726942819417181e-05,0.4510108180396898,2.350793992406076
F22Q20408449,2022,192085.0,5.8017036448690424e-05,0.4510108180396898,5.026155861681636
F22Q20408514,2022,342710.0,6.946899321775754e-05,0.4510108180396898,10.737538671057065
F22Q20408517,2022,283118.0,1.967247062941316e-05,0.4510108180396898,2.5119636258700817
F22Q20408548,2022,293211.0,0.0001078586367193,0.4510108180396898,14.2633698918969
F22Q20408563,2022,249823.0,6.612332439154252e-05,0.4510108180396898,7.450305103104657
F22Q20408577,2022,240480.0,1.149681256907578e-05,0.4510108180396898,1.2469337316746665
F22Q20408581,2022,449342.0,6.237901470762724e-05,0.4510108180396898,12.641612787631278
F22Q20408850,2022,543671.0,2.1348781973552953e-05,0.4510108180396898,5.234753415487795
F22Q20408873,2022,392059.0,3.5182507039379514e-05,0.4510108180396898,6.221071175748488
F22Q20408912,2022,368016.0,0.0001178874512531,0.4510108180396898,19.566864520322305
F22Q20408953,2022,367873.0,3.7326374423804246e-05,0.4510108180396898,6.192994314077296
F22Q20409023,2022,343418.0,1.343075502240082e-05,0.4510108180396898,2.080225622481867
F22Q20409032,2022,132274.0,8.683716686726507e-06,0.4510108180396898,0.5180445293243388
F22Q20409101,2022,390388.0,1.7505299448553897e-05,0.4510108180396898,3.082144266302226
F22Q20409134,2022,270457.0,5.062260934100552e-06,0.4510108180396898,0.6174896925965183
F22Q20409212,2022,556664.0,6.826073495271692e-05,0.4510108180396898,17.13764155358542
F22Q20409236,2022,488866.0,1.816441757479286e-05,0.4510108180396898,4.004960802941913
F22Q20409360,2022,503556.0,1.384276646506785e-05,0.4510108180396898,3.1438196659629485
F22Q20409448,2022,374519.0,8.775116472137126e-05,0.4510108180396898,14.82223531482011
F22Q20409451,2022,280829.0,1.1667348505650022e-05,0.4510108180396898,1.4777503915149959
F22Q20409484,2022,319696.0,9.497392882531613e-05,0.4510108180396898,13.693944568346799
F22Q20409511,2022,534214.0,5.741820497379212e-05,0.4510108180396898,13.834129465612163
F22Q20409549,2022,267930.0,1.8108772782266364e-05,0.4510108180396898,2.1882519425584164
F22Q20409565,2022,618926.0,8.299732643452753e-05,0.4510108180396898,23.168066384707895
F22Q20409598,2022,147737.0,5.4344944932867415e-06,0.4510108180396898,0.3621057222860635
F22Q20409602,2022,199633.0,5.7900747049294466e-05,0.4510108180396898,5.2131888705341956
F22Q20409622,2022,327306.0,0.0002510853166841,0.4510108180396898,37.06484957405941
F22Q20409628,2022,600096.0,1.566722195109599e-05,0.4510108180396898,4.240330297456415
F22Q20409670,2022,293227.0,8.963611650818744e-05,0.4510108180396898,11.85424635887048
F22Q20409701,2022,193729.0,2.6472796281433985e-05,0.4510108180396898,2.3130307870530817
F22Q20409720,2022,358465.0,9.089748254574186e-05,0.4510108180396898,14.695540792733565
F22Q20409738,2022,227653.0,2.0482839955987778e-05,0.4510108180396898,2.1030544082920475
F22Q20409764,2022,285686.0,4.128419847586111e-05,0.4510108180396898,5.319364795519569
F22Q20409777,2022,519215.0,0.000164799711207,0.4510108180396898,38.59140906810745
F22Q20409833,2022,233683.0,6.204656313689143e-05,0.4510108180396898,6.539308236310012
F22Q20409866,2022,86784.4,6.286115687974642e-05,0.4510108180396898,2.460429886569914
F22Q20409936,2022,85102.9,7.910672137302158e-05,0.4510108180396898,3.0363001699796963
F22Q20409944,2022,301878.0,9.257970053557372e-05,0.4510108180396898,12.604748792200784
F22Q20409959,2022,458949.0,4.0090136288554854e-05,0.4510108180396898,8.298295954392811
F22Q20409966,2022,88122.4,6.503527805746731e-05,0.4510108180396898,2.5847722178645336
F22Q20409973,2022,106497.0,0.0001490424708455,0.4510108180396898,7.158703494109916
F22Q20410069,2022,284029.0,2.667626664515165e-05,0.4510108180396898,3.4172338023528397
F22Q20410181,2022,149952.0,5.779545190115686e-06,0.4510108180396898,0.3908704920183181
F22Q20410190,2022,135280.0,4.02205109471942e-05,0.4510108180396898,2.453963716428623
F22Q20410216,2022,75650.7,8.914995314288167e-05,0.4510108180396898,3.0417325780949986
F22Q20410225,2022,370286.0,5.118928017699801e-05,0.4510108180396898,8.54876293604204
F22Q20410238,2022,210257.0,4.0527673330085285e-05,0.4510108180396898,3.843165565097062
F22Q20410245,2022,209960.0,1.0676527720821524e-05,0.4510108180396898,1.0110055860700917
F22Q20410256,2022,269717.0,1.2203170716278457e-05,0.4510108180396898,1.4844581773571164
F22Q20410332,2022,387737.0,0.0001380491962801,0.4510108180396898,24.14115738418745
F22Q20410371,2022,209247.0,2.1392074631532265e-05,0.4510108180396898,2.0188269996374397
F22Q20410460,2022,312154.0,7.180030352356222e-05,0.4510108180396898,10.108393589728525
F22Q20410469,2022,303945.0,4.154127366176715e-05,0.4510108180396898,5.694580944237771
F22Q20410503,2022,142492.0,6.680219896306157e-06,0.4510108180396898,0.42930722740530136
F22Q20410628,2022,233366.0,0.0001550808814876,0.4510108180396898,16.322354361546275
F22Q20410698,2022,130189.0,2.0643372610141593e-05,0.4510108180396898,1.212109630485303
F22Q20410704,2022,433852.0,7.834289568849687e-05,0.4510108180396898,15.329506809843236
F22Q20410705,2022,345222.0,2.500668550728459e-05,0.4510108180396898,3.893512341472616
F22Q20410708,2022,228387.0,3.362121706218489e-05,0.4510108180396898,3.4631537223613074
F22Q20410738,2022,290674.0,6.7199068268868e-05,0.4510108180396898,8.80960421747014
F22Q20410789,2022,483231.0,0.0002235891847305,0.4510108180396898,48.72956545978929
F22Q20410797,2022,446859.0,5.310495476541564e-05,0.4510108180396898,10.702679285365951
F22Q20410845,2022,192870.0,1.62451203391387e-05,0.4510108180396898,1.4131054533167424
F22Q20410875,2022,199530.0,7.900359405615124e-06,0.4510108180396898,0.7109548323143899
F22Q20410881,2022,163959.0,6.300028825553535e-05,0.4510108180396898,4.658700126756646
F22Q20410891,2022,81039.9,1.2353135408412068e-05,0.4510108180396898,0.4515055129466072
F22Q20410902,2022,172104.0,2.989318559474358e-05,0.4510108180396898,2.3203319588996276
F22Q20410907,2022,153546.0,4.7744607355999265e-06,0.4510108180396898,0.33063573669474466
F22Q20410930,2022,132933.0,7.06800541046443e-06,0.4510108180396898,0.42375675893453507
F22Q20410947,2022,204593.0,3.000128919903709e-05,0.4510108180396898,2.768328647964672
F22Q20410963,2022,214113.0,0.0001187611656998,0.4510108180396898,11.468442656099162
F22Q20410972,2022,638605.0,4.811660343875067e-05,0.4510108180396898,13.858436507443374
F22Q20411028,2022,123313.0,2.5666146916083057e-05,0.4510108180396898,1.4274355169394661
F22Q20411049,2022,97800.0,1.003503193326497e-05,0.4510108180396898,0.4426337986128166
F22Q20411062,2022,121257.0,2.9631202265943062e-06,0.4510108180396898,0.1620477671731741
F22Q20411095,2022,190154.0,2.5690565550309457e-05,0.4510108180396898,2.203261722441646
F22Q20411105,2022,185575.0,5.081513833445352e-06,0.4510108180396898,0.4253040717006736
F22Q20411127,2022,197115.0,1.3842038588554882e-05,0.4510108180396898,1.2305710365426583
F22Q20411135,2022,219954.0,7.301983984672465e-05,0.4510108180396898,7.243687388593342
F22Q20411223,2022,282976.0,3.320931674908117e-05,0.4510108180396898,4.238346928865737
F22Q20411278,2022,381568.0,7.717135395236095e-05,0.4510108180396898,13.280518301673455
F22Q20411287,2022,274900.0,1.81931197843687e-05,0.4510108180396898,2.2556352756929385
F22Q20411292,2022,394642.0,5.140829403828953e-05,0.4510108180396898,9.150049736116511
F22Q20411329,2022,452120.0,3.762233992194379e-05,0.4510108180396898,7.671609371629514
F22Q20411333,2022,276612.0,0.0001251544979903,0.4510108180396898,15.61364994740894
F22Q20411364,2022,239663.0,3.143291314520052e-05,0.4510108180396898,3.3976026202724543
F22Q20411387,2022,273236.0,1.759961366838182e-05,0.4510108180396898,2.1688424884815447
F22Q20411403,2022,52013.6,0.002211156036618,0.4510108180396898,51.87083790218437
F22Q20411450,2022,252748.0,0.000112478400531,0.4510108180396898,12.821647083316703
F22Q20411490,2022,309352.0,4.3395269062557384e-05,0.4510108180396898,6.054555612878775
F22Q20411576,2022,613565.0,4.4394596391891895e-05,0.4510108180396898,12.285070383635567
F22Q20411615,2022,325656.0,2.0919257296810903e-05,0.4510108180396898,3.0725029237637846
F22Q20411678,2022,246632.0,1.0742040226258297e-05,0.4510108180396898,1.1948768807186738
F22Q20411680,2022,244360.0,4.270598240319435e-05,0.4510108180396898,4.706583763981388
F22Q20411689,2022,224740.0,5.9506044087313914e-05,0.4510108180396898,6.031542818876439
F22Q20411775,2022,226896.0,3.814378453401031e-05,0.4510108180396898,3.9033507597552553
F22Q20411864,2022,233376.0,3.1634969757238916e-05,0.4510108180396898,3.3297419265168653
F22Q20411882,2022,255738.0,9.314761145531235e-06,0.4510108180396898,1.0743701820795808
F22Q20411926,2022,128208.0,4.0880285752211235e-05,0.4510108180396898,2.363828733039247
F22Q20412033,2022,245367.0,3.619344769558325e-05,0.4510108180396898,4.005281705529324
F22Q20412071,2022,202634.0,8.495896765769938e-05,0.4510108180396898,7.764410767788491
F22Q20412100,2022,197243.0,8.239937141688037e-05,0.4510108180396898,7.33014316893245
F22Q20412154,2022,522181.0,1.5433095721721964e-05,0.4510108180396898,3.6346372612046474
F22Q20412175,2022,574126.0,2.1647137718742055e-05,0.4510108180396898,5.6052456986438015
F22Q20412200,2022,504432.0,1.7492283766330777e-05,0.4510108180396898,3.979569580640037
F22Q20412232,2022,154489.0,6.262334419882253e-05,0.4510108180396898,4.3633572980908655
F22Q20412295,2022,203335.0,0.0001208410611663,0.4510108180396898,11.08188475708717
F22Q20412303,2022,202076.0,4.130868653842512e-05,0.4510108180396898,3.7648101610863236
F22Q20412310,2022,207068.0,4.735791391006193e-05,0.4510108180396898,4.422751226440198
F22Q20412313,2022,210427.0,4.026333045347521e-05,0.4510108180396898,3.8211854743903433
F22Q20412393,2022,162585.0,1.0176021034842729e-05,0.4510108180396898,0.7461831374620069
F22Q20412395,2022,165423.0,5.865614594287648e-06,0.4510108180396898,0.4376192077526395
F22Q20412492,2022,510256.0,0.0001764006451465,0.4510108180396898,40.595252629241706
F22Q20412524,2022,197342.0,3.424356268433734e-05,0.4510108180396898,3.0477927144035557
F22Q20412533,2022,205342.0,4.059818656375576e-05,0.4510108180396898,3.7598574689706243
F22Q20412546,2022,237704.0,3.0498544440139292e-05,0.4510108180396898,3.2696597561689766
F22Q20412552,2022,226316.0,4.44578097351999e-05,0.4510108180396898,4.537851510136408
F22Q20412577,2022,246036.0,2.1104498463780973e-05,0.4510108180396898,2.341858511507132
F22Q20412614,2022,375204.0,4.230222212377085e-05,0.4510108180396898,7.1584269938521645
F22Q20412634,2022,255826.0,7.522372749431538e-06,0.4510108180396898,0.8679335759152769
F22Q20412670,2022,293761.0,4.125640441772566e-05,0.4510108180396898,5.466035810264839
F22Q20412691,2022,444023.0,5.918814368299471e-05,0.4510108180396898,11.852968910060172
F22Q20412701,2022,552796.0,0.0001068293376796,0.4510108180396898,26.634367436422192
F22Q20412754,2022,572477.0,0.0001195586759104,0.4510108180396898,30.869251477544275
F22Q20412771,2022,205832.0,2.502170632444067e-05,0.4510108180396898,2.3228265189357757
F22Q20412817,2022,381469.0,8.013860394424921e-05,0.4510108180396898,13.787578003437945
F22Q20412820,2022,275980.0,1.7237370805185162e-05,0.4510108180396898,2.145534950511053
F22Q20412822,2022,121578.0,2.086683897336885e-05,0.4510108180396898,1.1441912402757022
F22Q20412872,2022,559658.0,0.0001630997140152,0.4510108180396898,41.16829441689901
F22Q20412906,2022,495337.0,0.0001302788532009,0.4510108180396898,29.1046013839446
F22Q20412972,2022,727585.0,8.149453255922587e-05,0.4510108180396898,26.74232540892233
F22Q20413010,2022,235937.0,4.953497950860066e-05,0.4510108180396898,5.271024073489094
F22Q20413018,2022,233916.0,3.712626821176226e-05,0.4510108180396898,3.9167710464036483
F22Q20413050,2022,169200.0,1.8650664483212194e-05,0.4510108180396898,1.4232514245882986
F22Q20413052,2022,299394.0,9.243628107235373e-05,0.4510108180396898,12.481664826674432
F22Q20413132,2022,637213.0,0.0001223217213538,0.4510108180396898,35.15403416609413
F22Q20413158,2022,553670.0,0.0001772993887073,0.4510108180396898,44.27363595473243
F22Q20413161,2022,266105.0,4.471072915558989e-05,0.4510108180396898,5.366013320775038
F22Q20413173,2022,317241.0,2.8175627433271538e-05,0.4510108180396898,4.031344061034607
F22Q20413366,2022,354169.0,0.0001782499948264,0.4510108180396898,28.472593659948693
F22Q20413371,2022,431731.0,4.160608062386397e-05,0.4510108180396898,8.10134261250959
F22Q20413422,2022,305717.0,9.55571050791936e-06,0.4510108180396898,1.317557363562799
F22Q20413439,2022,293012.0,2.8110114154431083e-05,0.4510108180396898,3.7147960505208144
F22Q20413485,2022,307946.0,3.4428177518406926e-05,0.4510108180396898,4.781625511959914
F22Q20413544,2022,259571.0,6.614502593717759e-05,0.4510108180396898,7.743553806419238
F22Q20413571,2022,191179.0,0.0001104279000092,0.4510108180396898,9.521512853628526
F22Q20413610,2022,152758.0,9.613791763604022e-06,0.4510108180396898,0.6623470917990018
F22Q20413637,2022,170229.0,5.139754043292568e-05,0.4510108180396898,3.9460523624070105
F22Q20413682,2022,173615.0,0.0004921142782579,0.4510108180396898,38.53365188552827
F22Q20413690,2022,276847.0,5.673141441834687e-05,0.4510108180396898,7.083540678538054
F22Q20413714,2022,628719.0,6.969906566148979e-05,0.4510108180396898,19.76380227418508
F22Q20413821,2022,302911.0,4.674305733132595e-05,0.4510108180396898,6.385855966394566
F22Q20413834,2022,191596.0,4.7161495262696005e-05,0.4510108180396898,4.075312936011874
F22Q20413839,2022,201080.0,4.112297728622395e-05,0.4510108180396898,3.7294121854536635
F22Q20413856,2022,140617.0,7.95418475593926e-06,0.4510108180396898,0.5044527125276199
F22Q20413872,2022,187612.0,4.211092575647005e-05,0.4510108180396898,3.5632177344481812
F22Q20413889,2022,372240.0,5.152468250163344e-05,0.4510108180396898,8.650183549407512
F22Q20413939,2022,408982.0,5.267902897871467e-05,0.4510108180396898,9.716926430254532
F22Q20413954,2022,369357.0,0.0001109953158876,0.4510108180396898,18.490044003581335
F22Q20413969,2022,351451.0,0.0001404338305814,0.4510108180396898,22.259914127390253
F22Q20413991,2022,268251.0,3.127708656994217e-05,0.4510108180396898,3.784030261552846
F22Q20414041,2022,389520.0,0.0001469054601439,0.4510108180396898,25.808018327217063
F22Q20414111,2022,265077.0,1.4028916327704776e-05,0.4510108180396898,1.6771933465928963
F22Q20414184,2022,260453.0,1.397044018142766e-05,0.4510108180396898,1.6410673814995964
F22Q20414204,2022,429332.0,0.0001405220229065,0.4510108180396898,27.20975377229817
F22Q20414228,2022,525682.0,0.000114379051544,0.4510108180396898,27.117931323127785
F22Q20414260,2022,266427.0,8.247157893992264e-05,0.4510108180396898,9.909905269422072
F22Q20414290,2022,398386.0,0.0005052316372343,0.4510108180396898,90.77819959993954
F22Q20414293,2022,294562.0,0.000107107717046,0.4510108180396898,14.22932967784915
F22Q20414354,2022,301363.0,9.019468719830668e-05,0.4510108180396898,12.259079073513991
F22Q20414360,2022,349685.0,8.481636491734581e-05,0.4510108180396898,13.376534617674517
F22Q20414398,2022,547621.0,0.0001601126286484,0.4510108180396898,39.54509659063962
F22Q20414489,2022,315626.0,2.7379367778268536e-05,0.4510108180396898,3.8974732764152096
F22Q20414515,2022,587680.0,9.659079513482769e-05,0.4510108180396898,25.601393877042046
F22Q20414531,2022,334752.0,1.958063802041285e-05,0.4510108180396898,2.956221548660338
F22Q20414557,2022,249571.0,3.233967721330508e-05,0.4510108180396898,3.6401288702840366
F22Q20414597,2022,172747.0,3.3743509836434564e-05,0.4510108180396898,2.6289826915932566
F22Q20414641,2022,129122.0,1.8537060642409076e-05,0.4510108180396898,1.0795134907014636
F22Q20414649,2022,184409.0,1.9078029074959287e-05,0.4510108180396898,1.586728338518927
F22Q20414693,2022,187192.0,2.878970417688919e-05,0.4510108180396898,2.430588539834813
F22Q20414702,2022,144996.0,6.574959789891726e-06,0.4510108180396898,0.4299679475335108
F22Q20414797,2022,394098.0,2.4940107327616617e-05,0.4510108180396898,4.4329160631878235
F22Q20414843,2022,570917.0,8.322869979639478e-05,0.4510108180396898,21.43053653767376
F22Q20414897,2022,278900.0,3.080899232706885e-05,0.4510108180396898,3.8753681653591063
F22Q20414950,2022,601432.0,5.7571819221615046e-05,0.4510108180396898,15.616490584925748
F22Q20415050,2022,289351.0,8.786098823395033e-06,0.4510108180396898,1.1465896851120172
F22Q20415087,2022,466561.0,5.6230320877726024e-05,0.4510108180396898,11.832212317219945
F22Q20415143,2022,126236.0,6.299302632649377e-05,0.4510108180396898,3.5864324646976633
F22Q20415212,2022,271480.0,5.104419007996412e-05,0.4510108180396898,6.249871912764994
F22Q20415292,2022,161658.0,4.7668389615991595e-05,0.4510108180396898,3.4754787779323624
F22Q20415325,2022,326511.0,0.0001082893883601,0.4510108180396898,15.946694594510449
F22Q20415351,2022,612523.0,6.976429359687591e-05,0.4510108180396898,19.27269999649234
F22Q20415364,2022,69308.0,1.5432257238273682e-05,0.4510108180396898,0.4823916477331186
F22Q20415369,2022,71709.4,6.328204752009952e-05,0.4510108180396898,2.0466499553287965
F22Q20415428,2022,175774.0,3.726976281817242e-05,0.4510108180396898,2.9545968051863816
F22Q20415495,2022,242197.0,1.0420768957050665e-05,0.4510108180396898,1.1382967229929186
F22Q20415502,2022,421226.0,5.0027980991485975e-05,0.4510108180396898,9.50418990030918
F22Q20415634,2022,209277.0,1.712810874125975e-05,0.4510108180396898,1.6166569425542379
F22Q20415649,2022,355290.0,0.0001781104336971,0.4510108180396898,28.540350625509124
F22Q20415693,2022,108617.0,7.699470586788518e-05,0.4510108180396898,3.7717736897822713
F22Q20415725,2022,120932.0,3.223438184658119e-05,0.4510108180396898,1.7581160582663247
F22Q20415785,2022,116595.0,5.668499458119082e-05,0.4510108180396898,2.980814809827137
F22Q20415861,2022,79015.5,3.264483134798274e-05,0.4510108180396898,1.1633588043581018
F22Q20415875,2022,441088.0,5.715267076845387e-05,0.4510108180396898,11.369692832833236
F22Q20415895,2022,490504.0,5.134698577693011e-05,0.4510108180396898,11.359114224185326
F22Q20415914,2022,471412.0,4.55147997682715e-05,0.4510108180396898,9.67698859182026
F22Q20415915,2022,285608.0,4.365762749032579e-05,0.4510108180396898,5.6236393099750615
F22Q20415930,2022,402870.0,9.368511955759343e-05,0.4510108180396898,17.022467080842716
F22Q20415948,2022,99409.3,1.2925737198745134e-05,0.4510108180396898,0.5795211581125082
F22Q20415950,2022,316962.0,7.780057032259154e-05,0.4510108180396898,11.12184756209454
F22Q20415972,2022,484120.0,2.398827248402963e-05,0.4510108180396898,5.237679948296059
F22Q20416013,2022,389787.0,1.7616603693449453e-05,0.4510108180396898,3.0969664043232967
F22Q20416029,2022,377600.0,8.393611812984346e-05,0.4510108180396898,14.2944623407884
F22Q20416082,2022,353986.0,0.0001811075954282,0.4510108180396898,28.914102066828136
F22Q20416129,2022,132497.0,0.0004809856310461,0.4510108180396898,28.74253749818676
F22Q20416147,2022,157550.0,2.840573185662837e-05,0.4510108180396898,2.0184191115817445
